Lake;Date;Latitude;Longitude;Start_time;Gear_type;Gear_ID;Fishing_ID;Identifier;Species_ID;Intensity_class;Length;Abundance
Cromwell;2022-06-27;45°59.302';73°59.902';19:42;Seine;S1;CROM_S_05;Juliane;LeGi;1;5;1
Cromwell;2022-06-27;45°59.302';73°59.902';19:42;Seine;S1;CROM_S_05;Juliane;LeGi;1;4;1
Echo;2022-07-19;45°53.627';74°01.574';19:47;Seine;S1;ECHO_S_07;Juliane;LeGi;2;5;2
Echo;2022-07-19;45°53.627';74°01.574';19:47;Seine;S1;ECHO_S_07;Juliane;PeFl;2;10;1
Echo;2022-07-19;45°53.627';74°01.574';19:47;Seine;S1;ECHO_S_07;Juliane;LeGi;1;4;5
Echo;2022-07-19;45°53.627';74°01.574';19:47;Seine;S1;ECHO_S_07;Juliane;LeGi;1;5;3
Echo;2022-07-19;45°53.627';74°01.574';19:47;Seine;S1;ECHO_S_07;Juliane;PeFl;3;9;1
Echo;2022-07-19;45°53.627';74°01.574';19:47;Seine;S1;ECHO_S_07;Juliane;PeFl;2;11;1
Echo;2022-07-19;45°53.627';74°01.574';19:47;Seine;S1;ECHO_S_07;Juliane;PiNo;1;6;1
Echo;2022-07-19;45°53.627';74°01.574';19:47;Seine;S1;ECHO_S_07;Juliane;PiNo;0;8;1
Echo;2022-07-19;45°53.627';74°01.574';19:47;Seine;S1;ECHO_S_07;Juliane;LeGi;0;5;2
Echo;2022-07-19;45°53.627';74°01.574';19:47;Seine;S1;ECHO_S_07;Juliane;PiNo;0;6;1
Echo;2022-07-19;45°53.627';74°01.574';19:47;Seine;S1;ECHO_S_07;Juliane;PeFl;0;6;1
Echo;2022-07-19;45°53.624';74°01.574';19:30;Seine;S1;ECHO_S_06;Charles;LeGi;0;4;6
Echo;2022-07-19;45°53.624';74°01.574';19:30;Seine;S1;ECHO_S_06;Charles;LeGi;1;4;17
Echo;2022-07-19;45°53.624';74°01.574';19:30;Seine;S1;ECHO_S_06;Charles;LeGi;1;5;1
Echo;2022-07-19;45°53.624';74°01.574';19:30;Seine;S1;ECHO_S_06;Charles;LeGi;1;9;1
Echo;2022-07-19;45°53.624';74°01.574';19:30;Seine;S1;ECHO_S_06;Charles;LeGi;3;7;1
Echo;2022-07-19;45°53.624';74°01.574';19:30;Seine;S1;ECHO_S_06;Charles;LeGi;0;3;3
Echo;2022-07-19;45°53.624';74°01.574';19:30;Seine;S1;ECHO_S_06;Charles;LeGi;1;3;1
Echo;2022-07-19;45°53.624';74°01.574';19:30;Seine;S1;ECHO_S_06;Charles;LeGi;2;1;1
Echo;2022-07-19;45°53.624';74°01.574';19:30;Seine;S1;ECHO_S_06;Charles;AmRu;1;4;1
Echo;2022-07-19;45°53.624';74°01.574';19:30;Seine;S1;ECHO_S_06;Charles;AmRu;1;5;1
Echo;2022-07-19;45°53.624';74°01.574';19:30;Seine;S1;ECHO_S_06;Charles;AmRu;0;5;1
Echo;2022-07-19;45°53.624';74°01.574';19:30;Seine;S1;ECHO_S_06;Charles;AmRu;0;2;1
Echo;2022-07-19;45°53.624';74°01.574';19:30;Seine;S1;ECHO_S_06;Charles;PeFl;2;7;1
Echo;2022-07-19;45°53.624';74°01.574';19:30;Seine;S1;ECHO_S_06;Charles;PiNo;0;8;2
Echo;2022-07-19;45°53.624';74°01.574';19:30;Seine;S1;ECHO_S_06;Charles;PiNo;0;9;2
Echo;2022-07-19;45°53.624';74°01.574';19:30;Seine;S1;ECHO_S_06;Charles;PiNo;0;7;5
Echo;2022-07-19;45°53.624';74°01.574';19:30;Seine;S1;ECHO_S_06;Charles;PiNo;0;10;1
Echo;2022-07-19;45°53.675';74°01.608';18:50;Seine;S1;ECHO_S_05;Charles;LeGi;0;5;2
Echo;2022-07-19;45°53.675';74°01.608';18:50;Seine;S1;ECHO_S_05;Charles;LeGi;0;4;8
Echo;2022-07-19;45°53.675';74°01.608';18:50;Seine;S1;ECHO_S_05;Charles;LeGi;2;8;1
Echo;2022-07-19;45°53.675';74°01.608';18:50;Seine;S1;ECHO_S_05;Charles;LeGi;1;4;5
Echo;2022-07-19;45°53.675';74°01.608';18:50;Seine;S1;ECHO_S_05;Charles;LeGi;1;8;1
Echo;2022-07-19;45°53.675';74°01.608';18:50;Seine;S1;ECHO_S_05;Charles;LeGi;3;6;2
Echo;2022-07-19;45°53.675';74°01.608';18:50;Seine;S1;ECHO_S_05;Charles;LeGi;1;3;6
Echo;2022-07-19;45°53.675';74°01.608';18:50;Seine;S1;ECHO_S_05;Charles;LeGi;0;9;1
Echo;2022-07-19;45°53.675';74°01.608';18:50;Seine;S1;ECHO_S_05;Charles;PiNo;0;4;30
Echo;2022-07-19;45°53.675';74°01.608';18:50;Seine;S1;ECHO_S_05;Charles;PiNo;0;5;106
Echo;2022-07-19;45°53.675';74°01.608';18:50;Seine;S1;ECHO_S_05;Charles;PiNo;0;6;45
Echo;2022-07-19;45°53.675';74°01.608';18:50;Seine;S1;ECHO_S_05;Charles;PiNo;0;7;12
Echo;2022-07-19;45°53.675';74°01.608';18:50;Seine;S1;ECHO_S_05;Charles;LeGi;0;8;5
Echo;2022-07-19;45°53.675';74°01.608';18:50;Seine;S1;ECHO_S_05;Charles;PiNo;1;7;1
Echo;2022-07-19;45°53.675';74°01.608';18:50;Seine;S1;ECHO_S_05;Charles;PiNo;0;3;1
Echo;2022-07-19;45°53.675';74°01.608';18:50;Seine;S1;ECHO_S_05;Charles;UmLi;0;8;1
Echo;2022-07-19;45°53.675';74°01.608';18:50;Seine;S1;ECHO_S_05;Charles;CaCo;0;4;1
Echo;2022-07-19;45°53.110';74°01.090';15:53;Seine;S1;ECHO_S_04;Lea;PiNo;0;7;2
Echo;2022-07-19;45°53.110';74°01.090';15:53;Seine;S1;ECHO_S_04;Lea;LeGi;1;6;3
Echo;2022-07-19;45°53.110';74°01.090';15:53;Seine;S1;ECHO_S_04;Lea;LeGi;3;7;1
Echo;2022-07-19;45°53.110';74°01.090';15:53;Seine;S1;ECHO_S_04;Lea;LeGi;5;8;1
Echo;2022-07-19;45°53.110';74°01.090';15:53;Seine;S1;ECHO_S_04;Lea;LeGi;3;6;1
Echo;2022-07-19;45°53.110';74°01.090';15:53;Seine;S1;ECHO_S_04;Lea;PeFl;4;8;1
Echo;2022-07-19;45°53.110';74°01.090';15:53;Seine;S1;ECHO_S_04;Lea;LeGi;3;5;1
Echo;2022-07-19;45°53.110';74°01.090';15:53;Seine;S1;ECHO_S_04;Lea;LeGi;2;8;2
Echo;2022-07-19;45°53.110';74°01.090';15:53;Seine;S1;ECHO_S_04;Lea;LeGi;3;8;2
Echo;2022-07-19;45°53.110';74°01.090';15:53;Seine;S1;ECHO_S_04;Lea;PiNo;0;8;2
Echo;2022-07-19;45°53.110';74°01.090';15:53;Seine;S1;ECHO_S_04;Lea;PiNo;0;9;1
Echo;2022-07-19;45°53.110';74°01.090';15:53;Seine;S1;ECHO_S_04;Lea;LeGi;4;9;1
Echo;2022-07-19;45°53.110';74°01.090';15:53;Seine;S1;ECHO_S_04;Lea;LeGi;2;7;2
Echo;2022-07-19;45°53.110';74°01.090';15:53;Seine;S1;ECHO_S_04;Lea;PiNo;0;6;2
Echo;2022-07-19;45°53.110';74°01.090';15:53;Seine;S1;ECHO_S_04;Lea;LeGi;4;11;1
Echo;2022-07-19;45°53.110';74°01.090';15:53;Seine;S1;ECHO_S_04;Lea;LeGi;1;5;1
Echo;2022-07-19;45°53.110';74°01.090';15:53;Seine;S1;ECHO_S_04;Lea;LeGi;4;8;1
Echo;2022-07-19;45°52.904';74°01.515';15:10;Seine;S1;ECHO_S_03;Lea;PeFl;5;18;1
Echo;2022-07-19;45°52.904';74°01.515';15:10;Seine;S1;ECHO_S_03;Lea;PeFl;5;9;1
Echo;2022-07-19;45°52.904';74°01.515';15:10;Seine;S1;ECHO_S_03;Lea;PeFl;3;9;1
Echo;2022-07-19;45°52.904';74°01.515';15:10;Seine;S1;ECHO_S_03;Lea;LeGi;2;6;2
Echo;2022-07-19;45°52.904';74°01.515';15:10;Seine;S1;ECHO_S_03;Lea;LeGi;3;8;1
Echo;2022-07-19;45°52.904';74°01.515';15:10;Seine;S1;ECHO_S_03;Lea;PeFl;2;8;1
Echo;2022-07-19;45°52.904';74°01.515';15:10;Seine;S1;ECHO_S_03;Lea;LeGi;1;5;3
Echo;2022-07-19;45°52.904';74°01.515';15:10;Seine;S1;ECHO_S_03;Lea;LeGi;2;8;1
Echo;2022-07-19;45°52.904';74°01.515';15:10;Seine;S1;ECHO_S_03;Lea;LeGi;2;5;1
Echo;2022-07-19;45°52.904';74°01.515';15:10;Seine;S1;ECHO_S_03;Lea;LeGi;3;7;1
Echo;2022-07-19;45°52.904';74°01.515';15:10;Seine;S1;ECHO_S_03;Lea;LeGi;2;4;1
Echo;2022-07-19;45°52.904';74°01.515';15:10;Seine;S1;ECHO_S_03;Lea;LeGi;3;6;1
Echo;2022-07-19;45°52.904';74°01.515';15:10;Seine;S1;ECHO_S_03;Lea;LeGi;1;4;1
Echo;2022-07-19;45°52.904';74°01.515';15:10;Seine;S1;ECHO_S_03;Lea;LeGi;1;10;1
Echo;2022-07-19;45°52.904';74°01.515';15:10;Seine;S1;ECHO_S_03;Lea;PiNo;0;7;28
Echo;2022-07-19;45°52.904';74°01.515';15:10;Seine;S1;ECHO_S_03;Lea;PiNo;0;9;18
Echo;2022-07-19;45°52.904';74°01.515';15:10;Seine;S1;ECHO_S_03;Lea;PiNo;0;8;28
Echo;2022-07-19;45°52.904';74°01.515';15:10;Seine;S1;ECHO_S_03;Lea;PiNo;0;6;17
Echo;2022-07-19;45°52.904';74°01.515';15:10;Seine;S1;ECHO_S_03;Lea;PiNo;0;5;6
Echo;2022-07-19;45°52.904';74°01.515';15:10;Seine;S1;ECHO_S_03;Lea;PiNo;0;11;5
Echo;2022-07-19;45°52.904';74°01.515';15:10;Seine;S1;ECHO_S_03;Lea;PiNo;0;10;9
Echo;2022-07-19;45°52.904';74°01.515';15:10;Seine;S1;ECHO_S_03;Lea;PiNo;0;2;1
Echo;2022-07-19;45°52.904';74°01.515';15:10;Seine;S1;ECHO_S_03;Lea;PiNo;1;6;1
Echo;2022-07-19;45°52.904';74°01.515';15:10;Seine;S1;ECHO_S_03;Lea;PiNo;1;7;2
Echo;2022-07-19;45°53.325';74°01.656';14:23;Seine;S1;ECHO_S_02;Juliane;PiNo;0;7;4
Echo;2022-07-19;45°53.325';74°01.656';14:23;Seine;S1;ECHO_S_02;Juliane;PiNo;0;8;3
Echo;2022-07-19;45°53.325';74°01.656';14:23;Seine;S1;ECHO_S_02;Juliane;PiNo;1;6;1
Echo;2022-07-19;45°53.325';74°01.656';14:23;Seine;S1;ECHO_S_02;Juliane;LeGi;2;8;1
Echo;2022-07-19;45°53.325';74°01.656';14:23;Seine;S1;ECHO_S_02;Juliane;LeGi;5;10;1
Echo;2022-07-19;45°53.447';74°01.606';14:00;Seine;S1;ECHO_S_01;Lea;MiDo;0;5;1
Echo;2022-07-19;45°53.447';74°01.606';14:00;Seine;S1;ECHO_S_01;Lea;PiNo;0;7;1
Echo;2022-07-19;45°53.447';74°01.606';14:00;Seine;S1;ECHO_S_01;Lea;MiDo;0;4;1
Echo;2022-07-19;45°53.447';74°01.606';14:00;Seine;S1;ECHO_S_01;Lea;PiNo;0;8;1
Echo;2022-07-19;45°53.625';74°01.573';18:04;Minnow_trap;N1;ECHO_N_01;Lea;LeGi;1;5;1
Echo;2022-07-19;45°53.625';74°01.573';18:04;Minnow_trap;N1;ECHO_N_01;Lea;LeGi;1;6;1
Echo;2022-07-19;45°53.625';74°01.573';18:04;Minnow_trap;N1;ECHO_N_01;Lea;LeGi;0;5;1
Echo;2022-07-19;45°53.625';74°01.573';18:04;Minnow_trap;N1;ECHO_N_01;Lea;LeGi;1;4;1
Echo;2022-07-19;45°53.625';74°01.573';18:04;Minnow_trap;N1;ECHO_N_01;Lea;LeGi;0;9;1
Echo;2022-07-19;45°53.625';74°01.573';18:04;Minnow_trap;N1;ECHO_N_01;Lea;AmRu;0;7;1
Echo;2022-07-19;45°53.625';74°01.573';18:04;Minnow_trap;N1;ECHO_N_01;Lea;EsMa;0;25;1
Echo;2022-07-19;45°53.565';74°01.498';16:26;Minnow_trap;N2;ECHO_N_02;Lea;LeGi;1;5;1
Echo;2022-07-19;45°52.950';74°00.858';16:48;Minnow_trap;N3;ECHO_N_03;NA;NA;NA;NA;0
Echo;2022-07-19;45°53.637';74°01.934';17:51;Minnow_trap;N4;ECHO_N_04;Lea;LeGi;1;5;1
Echo;2022-07-19;45°53.637';74°01.934';17:51;Minnow_trap;N4;ECHO_N_04;Lea;LeGi;0;5;1
Echo;2022-07-19;45°53.637';74°01.934';17:51;Minnow_trap;N4;ECHO_N_04;Lea;LeGi;1;6;1
Echo;2022-07-19;45°52.733';74°01.062';16:59;Minnow_trap;N5;ECHO_N_05;NA;NA;NA;NA;0
Echo;2022-07-19;45°52.853';74°01.010';16:56;Minnow_trap;N6;ECHO_N_06;Lea;AmRu;0;12;1
Echo;2022-07-19;45°52.853';74°01.010';16:56;Minnow_trap;N6;ECHO_N_06;Lea;AmRu;0;13;1
Echo;2022-07-19;45°53.738';74°01.764';16:57;Minnow_trap;N7;ECHO_N_07;Lea;AmRu;0;25;1
Echo;2022-07-19;45°53.738';74°01.764';16:57;Minnow_trap;N7;ECHO_N_07;Lea;LeGi;3;8;1
Echo;2022-07-19;45°53.738';74°01.764';16:57;Minnow_trap;N7;ECHO_N_07;Lea;LeGi;0;6;1
Echo;2022-07-19;45°53.738';74°01.764';16:57;Minnow_trap;N7;ECHO_N_07;Lea;LeGi;1;7;1
Echo;2022-07-19;45°53.738';74°01.764';16:57;Minnow_trap;N7;ECHO_N_07;Lea;LeGi;0;8;1
Echo;2022-07-19;45°53.307';74°01.829';17:33;Minnow_trap;N9;ECHO_N_09;Lea;LeGi;2;7;1
Echo;2022-07-19;45°53.307';74°01.829';17:33;Minnow_trap;N9;ECHO_N_09;Lea;LeGi;4;9;1
Echo;2022-07-19;45°53.491';74°01.929';17:44;Minnow_trap;N11;ECHO_N_11;Lea;PeFl;2;11;1
Echo;2022-07-19;45°53.491';74°01.929';17:44;Minnow_trap;N11;ECHO_N_11;Lea;LeGi;4;8;1
Echo;2022-07-19;45°52.962';74°01.608';17:23;Minnow_trap;N12;ECHO_N_12;Lea;LeGi;0;1;3
Echo;2022-07-19;45°53.429';74°01.939';17:40;Minnow_trap;N13;ECHO_N_13;Lea;LeGi;3;8;1
Echo;2022-07-19;45°53.429';74°01.939';17:40;Minnow_trap;N13;ECHO_N_13;Lea;LeGi;1;4;3
Echo;2022-07-19;45°53.429';74°01.939';17:40;Minnow_trap;N13;ECHO_N_13;Lea;LeGi;0;4;3
Echo;2022-07-19;45°53.429';74°01.939';17:40;Minnow_trap;N13;ECHO_N_13;Lea;LeGi;0;6;1
Echo;2022-07-19;45°53.429';74°01.939';17:40;Minnow_trap;N13;ECHO_N_13;Lea;LeGi;2;4;1
Echo;2022-07-19;45°53.429';74°01.939';17:40;Minnow_trap;N13;ECHO_N_13;Lea;LeGi;1;7;1
Echo;2022-07-19;45°53.429';74°01.939';17:40;Minnow_trap;N13;ECHO_N_13;Lea;LeGi;2;5;1
Echo;2022-07-19;45°53.429';74°01.939';17:40;Minnow_trap;N13;ECHO_N_13;Lea;LeGi;0;7;2
Echo;2022-07-19;45°53.429';74°01.939';17:40;Minnow_trap;N13;ECHO_N_13;Lea;LeGi;2;10;1
Echo;2022-07-19;45°53.025';74°01.609';17:24;Minnow_trap;N14;ECHO_N_14;NA;NA;NA;NA;0
Echo;2022-07-19;45°53.514';74°01.963';17:47;Minnow_trap;N15;ECHO_N_15;Lea;AmRu;0;16;1
Echo;2022-07-19;45°53.514';74°01.963';17:47;Minnow_trap;N15;ECHO_N_15;Lea;AmRu;0;14;1
Echo;2022-07-19;45°52.836';74°01.670';17:16;Minnow_trap;N16;ECHO_N_16;Lea;LeGi;2;5;2
Echo;2022-07-19;45°52.836';74°01.670';17:16;Minnow_trap;N16;ECHO_N_16;Lea;LeGi;3;6;1
Echo;2022-07-19;45°52.836';74°01.670';17:16;Minnow_trap;N16;ECHO_N_16;Lea;LeGi;2;6;2
Echo;2022-07-19;45°52.836';74°01.670';17:16;Minnow_trap;N16;ECHO_N_16;Lea;LeGi;4;7;2
Echo;2022-07-19;45°52.836';74°01.670';17:16;Minnow_trap;N16;ECHO_N_16;Lea;LeGi;2;7;1
Echo;2022-07-19;45°52.836';74°01.670';17:16;Minnow_trap;N16;ECHO_N_16;Lea;LeGi;3;8;1
Echo;2022-07-19;45°52.836';74°01.670';17:16;Minnow_trap;N16;ECHO_N_16;Lea;PeFl;1;9;1
Echo;2022-07-19;45°53.249';74°00.984';16:38;Minnow_trap;N17;ECHO_N_17;NA;NA;NA;NA;0
Fournelle;2022-07-14;45°54.833';74°02.553';16:33;Minnow_trap;N1;FOUR_N_01;NA;NA;NA;NA;0
Fournelle;2022-07-14;45°54.754';74°02.216';16:21;Minnow_trap;N2;FOUR_N_02;NA;NA;NA;NA;0
Fournelle;2022-07-14;45°54.854';74°02.287';16:13;Minnow_trap;N3;FOUR_N_03;NA;NA;NA;NA;0
Fournelle;2022-07-14;45°54.780';74°02.307';16:24;Minnow_trap;N4;FOUR_N_04;Juliane;MiDo;0;3;1
Fournelle;2022-07-14;45°54.780';74°02.307';16:24;Minnow_trap;N4;FOUR_N_04;Juliane;MiDo;0;4;1
Fournelle;2022-07-14;45°54.954';74°02.562';16:46;Minnow_trap;N5;FOUR_N_05;Juliane;LeGi;3;8;1
Fournelle;2022-07-14;45°54.922';74°02.587';16:45;Minnow_trap;N6;FOUR_N_06;Juliane;LeGi;1;7;2
Fournelle;2022-07-14;45°54.922';74°02.587';16:45;Minnow_trap;N6;FOUR_N_06;Juliane;LeGi;4;8;1
Fournelle;2022-07-14;45°54.922';74°02.587';16:45;Minnow_trap;N6;FOUR_N_06;Juliane;LeGi;1;6;1
Fournelle;2022-07-14;45°54.863';74°02.752';16:40;Minnow_trap;N7;FOUR_N_07;NA;NA;NA;NA;0
Fournelle;2022-07-14;45°54.910';74°02.308';16:53;Minnow_trap;N9;FOUR_N_09;Juliane;LeGi;3;9;1
Fournelle;2022-07-14;45°54.831';74°02.399';16:28;Minnow_trap;N11;FOUR_N_11;NA;NA;NA;NA;0
Fournelle;2022-07-14;45°54.779';74°02.166';16:19;Minnow_trap;N12;FOUR_N_12;Juliane;MiDo;0;4;3
Fournelle;2022-07-14;45°54.942';74°02.428';16:50;Minnow_trap;N13;FOUR_N_13;Juliane;NA;NA;NA;0
Fournelle;2022-07-14;45°54.941';74°02.366';16:31;Minnow_trap;N14;FOUR_N_14;Juliane;LeGi;2;7;1
Fournelle;2022-07-14;45°54.901';74°02.698';16:43;Minnow_trap;N15;FOUR_N_15;NA;NA;NA;NA;0
Fournelle;2022-07-14;45°54.811';74°02.263';16:15;Minnow_trap;N16;FOUR_N_16;NA;NA;NA;NA;0
Fournelle;2022-07-14;45°54.794';74°02.346';16:25;Minnow_trap;N17;FOUR_N_17;NA;NA;NA;NA;0
Fournelle;2022-07-14;45°54.901';74°02.295';13:55;Seine;S1;FOUR_S_01;Juliane;LeGi;1;10;1
Fournelle;2022-07-14;45°54.901';74°02.295';13:55;Seine;S1;FOUR_S_01;Juliane;LeGi;3;12;1
Fournelle;2022-07-14;45°54.901';74°02.295';13:55;Seine;S1;FOUR_S_01;Juliane;LeGi;5;15;1
Fournelle;2022-07-14;45°54.901';74°02.295';13:55;Seine;S1;FOUR_S_01;Juliane;LeGi;4;11;1
Fournelle;2022-07-14;45°54.901';74°02.295';13:55;Seine;S1;FOUR_S_01;Juliane;LeGi;2;11;1
Fournelle;2022-07-14;45°54.901';74°02.295';13:55;Seine;S1;FOUR_S_01;Juliane;LeGi;2;9;1
Fournelle;2022-07-14;45°54.782';74°02.658';14:58;Seine;S1;FOUR_S_02;Charles;LeGi;2;8;1
Fournelle;2022-07-14;45°54.782';74°02.658';14:58;Seine;S1;FOUR_S_02;Charles;LeGi;1;9;1
Fournelle;2022-07-14;45°54.782';74°02.658';14:58;Seine;S1;FOUR_S_02;Charles;LeGi;1;6;1
Fournelle;2022-07-14;45°54.782';74°02.658';14:58;Seine;S1;FOUR_S_02;Charles;LeGi;1;3;1
Fournelle;2022-07-14;45°54.777';74°02.657';15:10;Seine;S1;FOUR_S_03;Charles;LeGi;4;8;1
Fournelle;2022-07-14;45°54.882';74°02.292';16:05;Seine;S1;FOUR_S_04;Juliane;LeGi;5;13;1
Fournelle;2022-07-14;45°54.882';74°02.292';16:05;Seine;S1;FOUR_S_04;Juliane;LeGi;5;12;1
Fournelle;2022-07-14;45°54.882';74°02.292';16:05;Seine;S1;FOUR_S_04;Juliane;LeGi;5;7;1
Fournelle;2022-07-14;45°54.882';74°02.292';16:05;Seine;S1;FOUR_S_04;Juliane;LeGi;2;6;3
Fournelle;2022-07-14;45°54.882';74°02.292';16:05;Seine;S1;FOUR_S_04;Juliane;LeGi;1;10;4
Fournelle;2022-07-14;45°54.882';74°02.292';16:05;Seine;S1;FOUR_S_04;Juliane;LeGi;3;11;1
Fournelle;2022-07-14;45°54.882';74°02.292';16:05;Seine;S1;FOUR_S_04;Juliane;LeGi;1;11;1
Fournelle;2022-07-14;45°54.882';74°02.292';16:05;Seine;S1;FOUR_S_04;Juliane;LeGi;0;8;1
Fournelle;2022-07-14;45°54.882';74°02.292';16:05;Seine;S1;FOUR_S_04;Juliane;LeGi;3;8;1
Fournelle;2022-07-14;45°54.882';74°02.292';16:05;Seine;S1;FOUR_S_04;Juliane;LeGi;1;8;1
Fournelle;2022-07-14;45°54.882';74°02.292';16:05;Seine;S1;FOUR_S_04;Juliane;LeGi;5;8;1
Fournelle;2022-07-14;45°54.882';74°02.292';16:05;Seine;S1;FOUR_S_04;Juliane;LeGi;2;5;1
Fournelle;2022-07-14;45°54.882';74°02.292';16:05;Seine;S1;FOUR_S_04;Juliane;LeGi;1;7;1
Fournelle;2022-07-14;45°54.882';74°02.292';16:05;Seine;S1;FOUR_S_04;Juliane;LeGi;0;11;1
Fournelle;2022-07-14;45°54.882';74°02.292';16:05;Seine;S1;FOUR_S_04;Juliane;LeGi;1;5;1
Fournelle;2022-07-14;45°54.882';74°02.292';16:05;Seine;S1;FOUR_S_04;Juliane;LeGi;3;6;2
Fournelle;2022-07-14;45°54.882';74°02.292';16:05;Seine;S1;FOUR_S_04;Juliane;LeGi;3;7;1
Fournelle;2022-07-14;45°54.882';74°02.292';16:05;Seine;S1;FOUR_S_04;Juliane;MiDo;0;3;1
Fournelle;2022-07-14;45°54.882';74°02.292';16:05;Seine;S1;FOUR_S_04;Juliane;SeAt;1;6;1
Fournelle;2022-07-14;45°54.876';74°02.293';17:00;Seine;S1;FOUR_S_05;Charles;AmRu;3;22;1
Fournelle;2022-07-14;45°54.876';74°02.293';17:00;Seine;S1;FOUR_S_05;Charles;AmRu;1;12;1
Fournelle;2022-07-14;45°54.876';74°02.293';17:00;Seine;S1;FOUR_S_05;Charles;LeGi;1;5;2
Fournelle;2022-07-14;45°54.876';74°02.293';17:00;Seine;S1;FOUR_S_05;Charles;LeGi;3;7;1
Fournelle;2022-07-14;45°54.876';74°02.293';17:00;Seine;S1;FOUR_S_05;Charles;LeGi;1;7;1
Fournelle;2022-07-14;45°54.876';74°02.293';17:00;Seine;S1;FOUR_S_05;Charles;LeGi;1;4;7
Fournelle;2022-07-14;45°54.876';74°02.293';17:00;Seine;S1;FOUR_S_05;Charles;LeGi;2;4;1
Fournelle;2022-07-14;45°54.876';74°02.293';17:00;Seine;S1;FOUR_S_05;Charles;LeGi;3;5;1
Fournelle;2022-07-14;45°54.876';74°02.293';17:00;Seine;S1;FOUR_S_05;Charles;LeGi;3;6;1
Fournelle;2022-07-14;45°54.876';74°02.293';17:00;Seine;S1;FOUR_S_05;Charles;LeGi;2;5;1
Fournelle;2022-07-14;45°54.876';74°02.293';17:00;Seine;S1;FOUR_S_05;Charles;LeGi;1;3;3
Fournelle;2022-07-14;45°54.876';74°02.293';17:00;Seine;S1;FOUR_S_05;Charles;LeGi;0;3;1
Fournelle;2022-07-14;45°54.876';74°02.293';17:00;Seine;S1;FOUR_S_05;Charles;MiDo;1;4;1
Fournelle;2022-07-14;45°54.876';74°02.293';17:00;Seine;S1;FOUR_S_05;Charles;MiDo;0;3;7
Montaubois;2022-07-04;45°55.345';74°04.462';14:50;Seine;S1;MONT_S_01;Juliane;PeFl;0;8;1
Montaubois;2022-07-04;45°55.347';74°04.462';15:05;Seine;S1;MONT_S_02;Charles;PeFl;1;8;1
Montaubois;2022-07-04;45°55.347';74°04.462';15:05;Seine;S1;MONT_S_02;Charles;PeFl;0;6;1
Montaubois;2022-07-04;45°55.347';74°04.462';15:05;Seine;S1;MONT_S_02;Charles;PeFl;0;8;1
Montaubois;2022-07-04;45°55.383';74°04.444';15:20;Seine;S1;MONT_S_03;Juliane;PeFl;1;8;2
Montaubois;2022-07-04;45°55.383';74°04.444';15:20;Seine;S1;MONT_S_03;Juliane;PeFl;1;7;3
Montaubois;2022-07-04;45°55.383';74°04.444';15:20;Seine;S1;MONT_S_03;Juliane;PeFl;0;6;4
Montaubois;2022-07-04;45°55.383';74°04.444';15:20;Seine;S1;MONT_S_03;Juliane;PeFl;1;11;1
Montaubois;2022-07-04;45°55.383';74°04.444';15:20;Seine;S1;MONT_S_03;Juliane;PeFl;0;5;2
Montaubois;2022-07-04;45°55.383';74°04.444';15:20;Seine;S1;MONT_S_03;Juliane;PeFl;0;2;1
Montaubois;2022-07-04;45°55.383';74°04.444';15:20;Seine;S1;MONT_S_03;Juliane;PeFl;2;8;1
Montaubois;2022-07-04;45°55.383';74°04.444';15:20;Seine;S1;MONT_S_03;Juliane;PeFl;4;13;1
Montaubois;2022-07-04;45°55.383';74°04.444';15:20;Seine;S1;MONT_S_03;Juliane;PeFl;3;10;1
Montaubois;2022-07-04;45°55.383';74°04.444';15:20;Seine;S1;MONT_S_03;Juliane;PeFl;1;9;1
Montaubois;2022-07-04;45°55.383';74°04.444';15:20;Seine;S1;MONT_S_03;Juliane;SeAt;1;7;1
Montaubois;2022-07-04;45°55.378';74°04.453';15:50;Seine;S1;MONT_S_04;Juliane;PeFl;1;8;1
Montaubois;2022-07-04;45°55.378';74°04.453';15:50;Seine;S1;MONT_S_04;Juliane;PeFl;3;10;2
Montaubois;2022-07-04;45°55.378';74°04.453';15:50;Seine;S1;MONT_S_04;Juliane;PeFl;5;12;1
Montaubois;2022-07-04;45°55.378';74°04.453';15:50;Seine;S1;MONT_S_04;Juliane;PeFl;1;9;1
Montaubois;2022-07-04;45°55.378';74°04.453';15:50;Seine;S1;MONT_S_04;Juliane;PeFl;3;11;1
Montaubois;2022-07-04;45°55.378';74°04.453';15:50;Seine;S1;MONT_S_04;Juliane;PeFl;1;11;1
Montaubois;2022-07-04;45°55.378';74°04.453';15:50;Seine;S1;MONT_S_04;Juliane;PeFl;0;8;1
Montaubois;2022-07-04;45°55.378';74°04.453';15:50;Seine;S1;MONT_S_04;Juliane;PeFl;0;7;1
Montaubois;2022-07-04;45°55.378';74°04.453';15:50;Seine;S1;MONT_S_04;Juliane;PeFl;0;5;1
Montaubois;2022-07-04;45°55.378';74°04.453';15:50;Seine;S1;MONT_S_04;Juliane;PeFl;0;6;1
Montaubois;2022-07-04;45°55.378';74°04.453';15:50;Seine;S1;MONT_S_04;Juliane;SeAt;2;10;2
Montaubois;2022-07-04;45°55.365';74°04.073';17:28;Seine;S1;MONT_S_05;NA;NA;NA;NA;0
Montaubois;2022-07-04;45°55.337';74°04.454';16:35;Minnow_trap;N1;MONT_N_01;NA;NA;NA;NA;0
