"Lake","Sampling_ID","Date","Site_latitude","Site_longitude","Cloud_cover","Sampling_time","Sampling_method","Gear_ID","Identifier","tot_AmRu","tot_FuDi","tot_MiDo","tot_Centrarchidae","tot_LeGi","tot_PeFl","tot_PiPr","tot_ChrosomusSpp.","tot_PiNo","tot_Cyprinidae","tot_SeAt","tot_LuCo","tot_AmNe","tot_CaCo","tot_EsMa","tot_UmLi","tot_RhAt","inf_AmRu","inf_FuDi","inf_MiDo","inf_Centrarchidae","inf_LeGi","inf_PeFl","inf_PiPr","inf_ChrosomusSpp.","inf_PiNo","inf_Cyprinidae","inf_SeAt","inf_LuCo","inf_AmNe","inf_CaCo","inf_EsMa","inf_UmLi","inf_RhAt","Trunk","Silt","Sand","Rock","Boulder","Macrophyte","Site_depth","Temperature","Conductivity","DO","Turbidity","pH","TOC","TN","TP","Watershed","Lake_latitude","Lake_longitude","Lake_area","Max_depth","Mean_depth","WRT","Drainage_area","Elevation","Perimeter","Connectivity"
"Echo","ECHO_N_17","2022-07-19",45.8874833333333,-74.0164,NA,"16:38","Minnow_trap","N17",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Echo",45.8872222222222,-74.0233333333333,1.6,9,1.8,0.43,12.02,233,12151.01,809.508
"Echo","ECHO_S_01","2022-07-19",45.8907833333333,-74.0267666666667,NA,"14:00","Seine","S1","Lea",0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Echo",45.8872222222222,-74.0233333333333,1.6,9,1.8,0.43,12.02,233,12151.01,809.508
"Echo","ECHO_S_02","2022-07-19",45.88875,-74.0276,NA,"14:23","Seine","S1","Juliane",0,0,0,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Echo",45.8872222222222,-74.0233333333333,1.6,9,1.8,0.43,12.02,233,12151.01,809.508
"Echo","ECHO_S_03","2022-07-19",45.8817333333333,-74.02525,NA,"15:10","Seine","S1","Lea",0,0,0,0,13,4,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,13,4,0,0,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Echo",45.8872222222222,-74.0233333333333,1.6,9,1.8,0.43,12.02,233,12151.01,809.508
"Echo","ECHO_S_04","2022-07-19",45.8851666666667,-74.0181666666667,NA,"15:53","Seine","S1","Lea",0,0,0,0,17,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Echo",45.8872222222222,-74.0233333333333,1.6,9,1.8,0.43,12.02,233,12151.01,809.508
"Echo","ECHO_S_05","2022-07-19",45.8945833333333,-74.0268,NA,"18:50","Seine","S1","Charles",0,0,0,0,31,0,0,0,195,0,0,0,0,1,0,1,0,0,0,0,0,15,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Echo",45.8872222222222,-74.0233333333333,1.6,9,1.8,0.43,12.02,233,12151.01,809.508
"Echo","ECHO_N_09","2022-07-19",45.88845,-74.0304833333333,NA,"17:33","Minnow_trap","N9","Lea",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Echo",45.8872222222222,-74.0233333333333,1.6,9,1.8,0.43,12.02,233,12151.01,809.508
"Echo","ECHO_N_11","2022-07-19",45.8915166666667,-74.03215,NA,"17:44","Minnow_trap","N11","Lea",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Echo",45.8872222222222,-74.0233333333333,1.6,9,1.8,0.43,12.02,233,12151.01,809.508
"Echo","ECHO_N_12","2022-07-19",45.8827,-74.0268,NA,"17:23","Minnow_trap","N12","Lea",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Echo",45.8872222222222,-74.0233333333333,1.6,9,1.8,0.43,12.02,233,12151.01,809.508
"Echo","ECHO_T_01","2022-08-16",45.8920333333333,-74.0332333333333,5,"13:33","Transect",NA,"Charles_Lea",2,0,3,0,65,28,0,0,0,83,0,0,0,0,0,0,0,2,0,3,0,36,26,0,0,0,0,0,0,0,0,0,0,0,45,87,0,5.8,7.2,53.5,50.5,23.5,174.3,9.84,1.8,8,5.58,492.41,13.4672,"Echo",45.8872222222222,-74.0233333333333,1.6,9,1.8,0.43,12.02,233,12151.01,809.508
"Echo","ECHO_T_02","2022-08-16",45.8913,-74.0253666666667,20,"15:00","Transect",NA,"Juliane_Lea",0,0,2,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,27,59.5,19,10.5,10.5,49,39.5,25,171,10.07,3.5,8.17,5.75,511.79,15.8648,"Echo",45.8872222222222,-74.0233333333333,1.6,9,1.8,0.43,12.02,233,12151.01,809.508
"Echo","ECHO_T_03","2022-08-16",45.8847166666667,-74.0194166666667,10,"11:50","Transect",NA,"Juliane_Charles",0,0,11,0,6,0,0,0,0,69,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,21,0,13,85,2,1.1,41.3,23.4,159.9,9.77,1.54,8.15,5.65,519.77,15.7477,"Echo",45.8872222222222,-74.0233333333333,1.6,9,1.8,0.43,12.02,233,12151.01,809.508
"Echo","ECHO_T_04","2022-08-16",45.8832666666667,-74.0260333333333,5,"11:03","Transect",NA,"Charles_Juliane",1,0,7,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,11,1,0,0,0,0,0,0,0,0,0,0,0,17,75,0,19.5,5.5,11.5,51,23.3,159.6,9.71,2.12,7.96,5.72,593.87,19.3587,"Echo",45.8872222222222,-74.0233333333333,1.6,9,1.8,0.43,12.02,233,12151.01,809.508
"Echo","ECHO_N_01","2022-07-19",45.89375,-74.0262166666667,NA,"18:04","Minnow_trap","N1","Lea",1,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Echo",45.8872222222222,-74.0233333333333,1.6,9,1.8,0.43,12.02,233,12151.01,809.508
"Echo","ECHO_S_06","2022-07-19",45.8937333333333,-74.0262333333333,NA,"19:30","Seine","S1","Charles",4,0,0,0,31,1,0,0,10,0,0,0,0,0,0,0,0,2,0,0,0,22,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Echo",45.8872222222222,-74.0233333333333,1.6,9,1.8,0.43,12.02,233,12151.01,809.508
"Echo","ECHO_S_07","2022-07-19",45.8937833333333,-74.0262333333333,NA,"19:47","Seine","S1","Juliane",0,0,0,0,12,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Echo",45.8872222222222,-74.0233333333333,1.6,9,1.8,0.43,12.02,233,12151.01,809.508
"Fournelle","FOUR_T_01","2022-08-03",45.9158,-74.0395,75,"14:51","Transect",NA,"Charles_Juliane",0,0,44,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,21,0,0,0,0,0,0,0,0,0,0,0,0,41,96.9,0,3,0.1,31.5,82,24.9,62.5,8.44,0.76,6.68,5.41,311.15,9.0404,"Connelly",45.9147222222222,-74.0411111111111,0.189,8.4,2.9,0.22,4.39,279.6,3082.17,785.674
"Fournelle","FOUR_T_02","2022-08-03",45.9136666666667,-74.03995,80,"14:35","Transect",NA,"Juliane_Charles",15,0,45,0,138,0,0,0,0,0,0,0,0,0,0,0,0,8,0,15,0,106,0,0,0,0,0,0,0,0,0,0,0,0,26,95.4,0,1.2,3.2,9.6,125.5,24.5,60.7,8.94,1.58,7.38,5.42,328.25,10.2989,"Connelly",45.9147222222222,-74.0411111111111,0.189,8.4,2.9,0.22,4.39,279.6,3082.17,785.674
"Fournelle","FOUR_N_12","2022-07-14",45.9129833333333,-74.0361,NA,"16:19","Minnow_trap","N12","Juliane",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Connelly",45.9147222222222,-74.0411111111111,0.189,8.4,2.9,0.22,4.39,279.6,3082.17,785.674
"Fournelle","FOUR_N_13","2022-07-14",45.9157,-74.0404666666667,NA,"16:50","Minnow_trap","N13",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Connelly",45.9147222222222,-74.0411111111111,0.189,8.4,2.9,0.22,4.39,279.6,3082.17,785.674
"Fournelle","FOUR_T_03","2022-08-03",45.9133833333333,-74.0395666666667,60,"15:08","Transect",NA,"Juliane_Charles",4,0,46,0,235,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,192,0,0,0,0,0,0,0,0,0,0,0,0,57,100,0,0,0,8.5,61.5,24.6,60.7,8.78,1.33,7.61,5.37,308.87,7.4852,"Connelly",45.9147222222222,-74.0411111111111,0.189,8.4,2.9,0.22,4.39,279.6,3082.17,785.674
"Fournelle","FOUR_N_11","2022-07-14",45.91385,-74.0399833333333,NA,"16:28","Minnow_trap","N11",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Connelly",45.9147222222222,-74.0411111111111,0.189,8.4,2.9,0.22,4.39,279.6,3082.17,785.674
"Fournelle","FOUR_N_01","2022-07-14",45.9138833333333,-74.04255,NA,"16:33","Minnow_trap","N1",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Connelly",45.9147222222222,-74.0411111111111,0.189,8.4,2.9,0.22,4.39,279.6,3082.17,785.674
"Fournelle","FOUR_N_02","2022-07-14",45.9125666666667,-74.0369333333333,NA,"16:21","Minnow_trap","N2",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Connelly",45.9147222222222,-74.0411111111111,0.189,8.4,2.9,0.22,4.39,279.6,3082.17,785.674
"Fournelle","FOUR_N_03","2022-07-14",45.9142333333333,-74.0381166666667,NA,"16:13","Minnow_trap","N3",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Connelly",45.9147222222222,-74.0411111111111,0.189,8.4,2.9,0.22,4.39,279.6,3082.17,785.674
"Fournelle","FOUR_N_04","2022-07-14",45.913,-74.03845,NA,"16:24","Minnow_trap","N4","Juliane",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Connelly",45.9147222222222,-74.0411111111111,0.189,8.4,2.9,0.22,4.39,279.6,3082.17,785.674
"Fournelle","FOUR_N_05","2022-07-14",45.9159,-74.0427,NA,"16:46","Minnow_trap","N5","Juliane",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Connelly",45.9147222222222,-74.0411111111111,0.189,8.4,2.9,0.22,4.39,279.6,3082.17,785.674
"Fournelle","FOUR_N_06","2022-07-14",45.9153666666667,-74.0431166666667,NA,"16:45","Minnow_trap","N6","Juliane",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Connelly",45.9147222222222,-74.0411111111111,0.189,8.4,2.9,0.22,4.39,279.6,3082.17,785.674
"Fournelle","FOUR_N_07","2022-07-14",45.9143833333333,-74.0458666666667,NA,"16:40","Minnow_trap","N7",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Connelly",45.9147222222222,-74.0411111111111,0.189,8.4,2.9,0.22,4.39,279.6,3082.17,785.674
"Fournelle","FOUR_N_09","2022-07-14",45.9151666666667,-74.0384666666667,NA,"16:53","Minnow_trap","N9","Juliane",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Connelly",45.9147222222222,-74.0411111111111,0.189,8.4,2.9,0.22,4.39,279.6,3082.17,785.674
"Fournelle","FOUR_N_15","2022-07-14",45.9150166666667,-74.0449666666667,NA,"16:43","Minnow_trap","N15",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Connelly",45.9147222222222,-74.0411111111111,0.189,8.4,2.9,0.22,4.39,279.6,3082.17,785.674
"Fournelle","FOUR_N_16","2022-07-14",45.9135166666667,-74.0377166666667,NA,"16:15","Minnow_trap","N16",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Connelly",45.9147222222222,-74.0411111111111,0.189,8.4,2.9,0.22,4.39,279.6,3082.17,785.674
"Fournelle","FOUR_N_17","2022-07-14",45.9132333333333,-74.0391,NA,"16:25","Minnow_trap","N17",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Connelly",45.9147222222222,-74.0411111111111,0.189,8.4,2.9,0.22,4.39,279.6,3082.17,785.674
"Fournelle","FOUR_N_14","2022-07-14",45.9156833333333,-74.0394333333333,NA,"16:31","Minnow_trap","N14","Juliane",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Connelly",45.9147222222222,-74.0411111111111,0.189,8.4,2.9,0.22,4.39,279.6,3082.17,785.674
"Fournelle","FOUR_S_02","2022-07-14",45.9130333333333,-74.0443,NA,"14:58","Seine","S1","Charles",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Connelly",45.9147222222222,-74.0411111111111,0.189,8.4,2.9,0.22,4.39,279.6,3082.17,785.674
"Fournelle","FOUR_S_03","2022-07-14",45.91295,-74.0442833333333,NA,"15:10","Seine","S1","Charles",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Connelly",45.9147222222222,-74.0411111111111,0.189,8.4,2.9,0.22,4.39,279.6,3082.17,785.674
"Fournelle","FOUR_S_04","2022-07-14",45.9147,-74.0382,NA,"16:05","Seine","S1","Juliane",0,0,1,0,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Connelly",45.9147222222222,-74.0411111111111,0.189,8.4,2.9,0.22,4.39,279.6,3082.17,785.674
"Fournelle","FOUR_S_01","2022-07-14",45.9150166666667,-74.03825,NA,"13:55","Seine","S1","Juliane",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Connelly",45.9147222222222,-74.0411111111111,0.189,8.4,2.9,0.22,4.39,279.6,3082.17,785.674
"Fournelle","FOUR_S_05","2022-07-14",45.9146,-74.0382166666667,NA,"17:00","Seine","S1","Charles",2,0,8,0,19,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Connelly",45.9147222222222,-74.0411111111111,0.189,8.4,2.9,0.22,4.39,279.6,3082.17,785.674
"Montaubois","MONT_T_01","2022-08-05",45.9207166666667,-74.0731166666667,20,"09:30","Transect",NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.6,60.9,8.26,0.03,6.44,3.88,303.17,6.111,"Achigan",45.9222222222222,-74.0730555555556,0.166,32.6,13.7,7.8,0.508,350,2359.59,514.664
"Montaubois","MONT_T_02","2022-08-05",45.92305,-74.0740666666667,20,"09:40","Transect",NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.2,61.5,8.01,0.08,6.52,3.67,239.33,5.5773,"Achigan",45.9222222222222,-74.0730555555556,0.166,32.6,13.7,7.8,0.508,350,2359.59,514.664
"Montaubois","MONT_T_03","2022-08-05",45.92275,-74.0678833333333,20,"09:50","Transect",NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.8,61.7,8.17,0.02,6.64,3.7,265.55,5.0967,"Achigan",45.9222222222222,-74.0730555555556,0.166,32.6,13.7,7.8,0.508,350,2359.59,514.664
"Montaubois","MONT_N_17","2022-07-04",45.92295,-74.0671666666667,NA,"16:23","Minnow_trap","N17","Juliane",0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Achigan",45.9222222222222,-74.0730555555556,0.166,32.6,13.7,7.8,0.508,350,2359.59,514.664
"Montaubois","MONT_S_01","2022-07-04",45.9224166666667,-74.0743666666667,NA,"14:50","Seine","S1","Juliane",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Achigan",45.9222222222222,-74.0730555555556,0.166,32.6,13.7,7.8,0.508,350,2359.59,514.664
"Montaubois","MONT_S_02","2022-07-04",45.92245,-74.0743666666667,NA,"15:05","Seine","S1","Charles",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Achigan",45.9222222222222,-74.0730555555556,0.166,32.6,13.7,7.8,0.508,350,2359.59,514.664
"Montaubois","MONT_S_03","2022-07-04",45.92305,-74.0740666666667,NA,"15:20","Seine","S1","Juliane",0,0,0,0,0,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Achigan",45.9222222222222,-74.0730555555556,0.166,32.6,13.7,7.8,0.508,350,2359.59,514.664
"Montaubois","MONT_N_06","2022-07-04",45.92135,-74.07555,NA,"16:35","Minnow_trap","N6","Juliane",0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Achigan",45.9222222222222,-74.0730555555556,0.166,32.6,13.7,7.8,0.508,350,2359.59,514.664
"Montaubois","MONT_N_07","2022-07-04",45.92155,-74.0718,NA,"16:18","Minnow_trap","N7","Juliane",0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Achigan",45.9222222222222,-74.0730555555556,0.166,32.6,13.7,7.8,0.508,350,2359.59,514.664
"Montaubois","MONT_N_09","2022-07-04",45.9231666666667,-74.07365,NA,"16:33","Minnow_trap","N9","Juliane",0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Achigan",45.9222222222222,-74.0730555555556,0.166,32.6,13.7,7.8,0.508,350,2359.59,514.664
"Montaubois","MONT_N_11","2022-07-04",45.9210166666667,-74.0728166666667,NA,"16:17","Minnow_trap","N11","Juliane",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Achigan",45.9222222222222,-74.0730555555556,0.166,32.6,13.7,7.8,0.508,350,2359.59,514.664
"Montaubois","MONT_N_12","2022-07-04",45.92205,-74.0705,NA,"16:20","Minnow_trap","N12",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Achigan",45.9222222222222,-74.0730555555556,0.166,32.6,13.7,7.8,0.508,350,2359.59,514.664
"Montaubois","MONT_N_13","2022-07-04",45.92265,-74.06855,NA,"16:21","Minnow_trap","N13",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Achigan",45.9222222222222,-74.0730555555556,0.166,32.6,13.7,7.8,0.508,350,2359.59,514.664
"Montaubois","MONT_N_14","2022-07-04",45.9237833333333,-74.0681833333333,NA,"16:25","Minnow_trap","N14",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Achigan",45.9222222222222,-74.0730555555556,0.166,32.6,13.7,7.8,0.508,350,2359.59,514.664
"Montaubois","MONT_N_15","2022-07-04",45.9205166666667,-74.0734166666667,NA,"16:52","Minnow_trap","N15","Juliane",0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Achigan",45.9222222222222,-74.0730555555556,0.166,32.6,13.7,7.8,0.508,350,2359.59,514.664
"Montaubois","MONT_N_16","2022-07-04",45.9238666666667,-74.0692833333333,NA,"16:26","Minnow_trap","N16","Juliane",0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Achigan",45.9222222222222,-74.0730555555556,0.166,32.6,13.7,7.8,0.508,350,2359.59,514.664
"Montaubois","MONT_N_01","2022-07-04",45.9222833333333,-74.0742333333333,NA,"16:35","Minnow_trap","N1",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Achigan",45.9222222222222,-74.0730555555556,0.166,32.6,13.7,7.8,0.508,350,2359.59,514.664
"Montaubois","MONT_N_02","2022-07-04",45.9194,-74.07445,NA,"16:41","Minnow_trap","N2",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Achigan",45.9222222222222,-74.0730555555556,0.166,32.6,13.7,7.8,0.508,350,2359.59,514.664
"Montaubois","MONT_N_03","2022-07-04",45.9195166666667,-74.0758833333333,NA,"16:39","Minnow_trap","N3",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Achigan",45.9222222222222,-74.0730555555556,0.166,32.6,13.7,7.8,0.508,350,2359.59,514.664
"Montaubois","MONT_N_04","2022-07-04",45.9234833333333,-74.0714166666667,NA,"16:29","Minnow_trap","N4",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Achigan",45.9222222222222,-74.0730555555556,0.166,32.6,13.7,7.8,0.508,350,2359.59,514.664
